order_id;return_id;order_date;return_date;return_delay_days;product_name;category;quantity;unit_price;return_amount;return_reason;return_status;sales_channel;carrier;region;city
CMD-10147;RET-20147;2024-08-15;2024-08-20;5;Écouteurs;Électronique;3;125.11;375.33;Mauvaise taille / couleur;Échangé;Application mobile;Chronopost;Nouvelle-Aquitaine;Limoges
CMD-10148;RET-20148;2024-03-30;2024-04-22;23;Tapis de yoga;Sport & Loisirs;2;78.54;157.08;Ne correspond pas à la description;Remboursé;Site web;Mondial Relay;Occitanie;Toulouse
CMD-10149;RET-20149;2024-10-26;2024-11-04;9;Tablette;Électronique;2;131.37;262.74;Ne correspond pas à la description;Remboursé;Site web;UPS;Île-de-France;Versailles
CMD-10150;RET-20150;2024-10-09;2024-11-07;29;Résistance élastique;Sport & Loisirs;1;178.71;178.71;Livraison endommagée;Remboursé;Marketplace;UPS;Bretagne;Brest
CMD-10151;RET-20151;2024-04-07;2024-04-21;14;Sérum visage;Beauté & Santé;3;109.88;329.64;Ne correspond pas à la description;Remboursé;Site web;UPS;Auvergne-Rhône-Alpes;Lyon
CMD-10152;RET-20152;2024-05-22;2024-06-14;23;Résistance élastique;Sport & Loisirs;2;24.4;48.8;Délai de livraison trop long;Remboursé;Téléphone;Colissimo;Provence-Alpes-Côte d'Azur;Toulon
CMD-10153;RET-20153;2024-04-05;2024-04-27;22;Résistance élastique;Sport & Loisirs;3;282.37;847.11;Produit défectueux;Échangé;Marketplace;Colissimo;Nouvelle-Aquitaine;Bordeaux
CMD-10154;RET-20154;2024-05-01;2024-05-04;3;Veste;Vêtements;2;140.17;280.34;Changement d'avis;Échangé;Téléphone;DHL;Normandie;Rouen
CMD-10155;RET-20155;2024-10-11;2024-11-05;25;Montre connectée;Électronique;1;190.02;190.02;Changement d'avis;Remboursé;Site web;Chronopost;Grand Est;Reims
CMD-10156;RET-20156;2024-11-08;2024-11-25;17;Casque vélo;Sport & Loisirs;1;99.0;99.0;Mauvaise taille / couleur;Refusé;Site web;UPS;Hauts-de-France;Valenciennes
CMD-10157;RET-20157;2024-06-08;2024-06-12;4;T-shirt;Vêtements;2;68.7;137.4;Commande en double;Refusé;Téléphone;DHL;Bretagne;Rennes
CMD-10158;RET-20158;2025-02-24;2025-02-26;3;Complément alimentaire;Beauté & Santé;2;313.05;626.1;Changement d'avis;Échangé;Site web;DHL;Nouvelle-Aquitaine;Limoges
CMD-10159;RET-20159;2024-11-13;2024-11-21;8;Tablette;Électronique;1;90.49;90.49;Ne correspond pas à la description;Échangé;Application mobile;Mondial Relay;Bretagne;Rennes
CMD-10160;RET-20160;2024-05-03;2024-05-23;20;Smartphone;Électronique;2;145.37;290.74;Mauvaise taille / couleur;Remboursé;Application mobile;Chronopost;Bretagne;Quimper
CMD-10161;RET-20161;2024-08-07;2024-08-28;21;Chargeur;Électronique;2;241.24;482.48;Livraison endommagée;En cours de traitement;Application mobile;Chronopost;Provence-Alpes-Côte d'Azur;Marseille
CMD-10162;RET-20162;2024-05-03;2024-05-17;14;Crème hydratante;Beauté & Santé;1;186.15;186.15;Produit défectueux;Refusé;Site web;Mondial Relay;Hauts-de-France;Lille
CMD-10163;RET-20163;2024-07-21;2024-08-18;28;Écouteurs;Électronique;1;225.92;225.92;Produit défectueux;Remboursé;Application mobile;Mondial Relay;Pays de la Loire;Angers
CMD-10164;RET-20164;2025-01-20;2025-01-26;6;Complément alimentaire;Beauté & Santé;1;68.21;68.21;Livraison endommagée;Remboursé;Téléphone;Colissimo;Normandie;Le Havre
CMD-10165;RET-20165;2024-03-12;2024-03-15;3;Montre connectée;Électronique;2;231.38;462.76;Changement d'avis;Remboursé;Marketplace;Mondial Relay;Normandie;Caen
CMD-10166;RET-20166;2024-07-24;2024-08-14;21;Plante artificielle;Maison & Jardin;1;283.59;283.59;Mauvaise taille / couleur;Échangé;Site web;UPS;Grand Est;Reims
CMD-10167;RET-20167;2024-10-31;2024-11-15;15;Veste;Vêtements;3;58.85;176.55;Délai de livraison trop long;Remboursé;Site web;DHL;Provence-Alpes-Côte d'Azur;Toulon
CMD-10168;RET-20168;2024-11-16;2024-12-04;18;Écouteurs;Électronique;1;168.6;168.6;Ne correspond pas à la description;Remboursé;Site web;UPS;Hauts-de-France;Amiens
CMD-10169;RET-20169;2025-01-07;2025-01-21;14;Pantalon;Vêtements;2;327.48;654.96;Commande en double;Remboursé;Application mobile;UPS;Provence-Alpes-Côte d'Azur;Marseille
CMD-10170;RET-20170;2024-08-02;2024-08-18;16;Smartphone;Électronique;2;181.85;363.7;Mauvaise taille / couleur;Remboursé;Site web;Mondial Relay;Occitanie;Toulouse
CMD-10171;RET-20171;2025-01-26;2025-02-17;22;Résistance élastique;Sport & Loisirs;3;12.78;38.34;Produit défectueux;Remboursé;Site web;UPS;Auvergne-Rhône-Alpes;Grenoble
CMD-10172;RET-20172;2024-09-01;2024-09-03;2;Tapis de yoga;Sport & Loisirs;3;201.02;603.06;Ne correspond pas à la description;Remboursé;Application mobile;Mondial Relay;Provence-Alpes-Côte d'Azur;Toulon
CMD-10173;RET-20173;2024-07-19;2024-08-15;27;Complément alimentaire;Beauté & Santé;1;53.75;53.75;Ne correspond pas à la description;Refusé;Application mobile;DHL;Auvergne-Rhône-Alpes;Grenoble
CMD-10174;RET-20174;2024-05-10;2024-05-17;7;Complément alimentaire;Beauté & Santé;2;180.03;360.06;Produit défectueux;Remboursé;Application mobile;UPS;Île-de-France;Paris
CMD-10175;RET-20175;2024-05-13;2024-06-02;20;Sérum visage;Beauté & Santé;2;326.67;653.34;Mauvaise taille / couleur;Échangé;Marketplace;Mondial Relay;Provence-Alpes-Côte d'Azur;Marseille
CMD-10176;RET-20176;2024-08-17;2024-09-03;17;Complément alimentaire;Beauté & Santé;2;250.97;501.94;Commande en double;Remboursé;Application mobile;UPS;Hauts-de-France;Amiens
CMD-10177;RET-20177;2024-12-21;2024-12-31;10;Montre connectée;Électronique;2;100.28;200.56;Ne correspond pas à la description;Remboursé;Application mobile;Mondial Relay;Normandie;Le Havre
CMD-10178;RET-20178;2025-01-14;2025-02-07;24;Parfum;Beauté & Santé;1;289.36;289.36;Mauvaise taille / couleur;Échangé;Site web;UPS;Occitanie;Toulouse
CMD-10179;RET-20179;2024-08-05;2024-08-19;14;Robe;Vêtements;3;79.32;237.96;Livraison endommagée;En cours de traitement;Marketplace;Colissimo;Pays de la Loire;Le Mans
CMD-10180;RET-20180;2025-02-22;2025-02-26;5;Sérum visage;Beauté & Santé;3;120.52;361.56;Ne correspond pas à la description;Refusé;Application mobile;Mondial Relay;Bretagne;Quimper
CMD-10181;RET-20181;2024-08-20;2024-09-07;18;Tapis;Maison & Jardin;3;174.62;523.86;Mauvaise taille / couleur;Remboursé;Téléphone;DHL;Occitanie;Montpellier
CMD-10182;RET-20182;2024-07-23;2024-08-15;23;Robe;Vêtements;2;173.13;346.26;Ne correspond pas à la description;Remboursé;Application mobile;UPS;Pays de la Loire;Le Mans
CMD-10183;RET-20183;2024-09-16;2024-10-13;27;Coussin;Maison & Jardin;2;24.3;48.6;Livraison endommagée;Échangé;Marketplace;Chronopost;Auvergne-Rhône-Alpes;Grenoble
CMD-10184;RET-20184;2024-06-09;2024-07-06;27;Brosse à dents électrique;Beauté & Santé;3;246.7;740.1;Changement d'avis;Échangé;Site web;Mondial Relay;Nouvelle-Aquitaine;Bordeaux
CMD-10185;RET-20185;2024-06-21;2024-07-12;21;T-shirt;Vêtements;1;150.52;150.52;Changement d'avis;Remboursé;Téléphone;Chronopost;Bretagne;Rennes
CMD-10186;RET-20186;2024-09-22;2024-10-13;21;Sac de sport;Sport & Loisirs;3;77.82;233.46;Ne correspond pas à la description;Remboursé;Marketplace;Mondial Relay;Hauts-de-France;Amiens
CMD-10187;RET-20187;2024-06-24;2024-07-12;18;Tablette;Électronique;2;309.96;619.92;Délai de livraison trop long;Remboursé;Application mobile;DHL;Nouvelle-Aquitaine;Bordeaux
CMD-10188;RET-20188;2024-03-17;2024-03-18;1;Cadre photo;Maison & Jardin;3;46.48;139.44;Mauvaise taille / couleur;Échangé;Application mobile;Chronopost;Provence-Alpes-Côte d'Azur;Nice
CMD-10189;RET-20189;2024-11-11;2024-11-26;15;Coussin;Maison & Jardin;1;122.43;122.43;Ne correspond pas à la description;Remboursé;Marketplace;DHL;Bretagne;Quimper
CMD-10190;RET-20190;2024-12-13;2025-01-04;22;Pantalon;Vêtements;3;301.09;903.27;Mauvaise taille / couleur;Remboursé;Application mobile;Chronopost;Grand Est;Reims
CMD-10191;RET-20191;2024-05-08;2024-05-24;16;Coussin;Maison & Jardin;1;98.67;98.67;Commande en double;Refusé;Site web;Mondial Relay;Occitanie;Montpellier
CMD-10192;RET-20192;2024-03-03;2024-03-12;9;Coussin;Maison & Jardin;1;237.05;237.05;Produit défectueux;Échangé;Téléphone;DHL;Bretagne;Brest
CMD-10193;RET-20193;2025-02-14;2025-02-18;4;Tapis;Maison & Jardin;3;85.09;255.27;Produit défectueux;Échangé;Application mobile;UPS;Nouvelle-Aquitaine;Pau
CMD-10194;RET-20194;2025-02-20;2025-02-26;18;Casque vélo;Sport & Loisirs;3;290.71;872.13;Commande en double;En cours de traitement;Site web;UPS;Occitanie;Nîmes
CMD-10195;RET-20195;2024-11-23;2024-12-16;23;Lampe;Maison & Jardin;3;48.15;144.45;Ne correspond pas à la description;Remboursé;Site web;Mondial Relay;Pays de la Loire;Le Mans
CMD-10196;RET-20196;2024-10-10;2024-10-14;4;Chaussures;Vêtements;2;40.92;81.84;Commande en double;Remboursé;Application mobile;UPS;Pays de la Loire;Angers
CMD-10197;RET-20197;2024-12-11;2024-12-13;2;Parfum;Beauté & Santé;3;284.35;853.05;Ne correspond pas à la description;Remboursé;Site web;Colissimo;Île-de-France;Boulogne-Billancourt
CMD-10198;RET-20198;2024-03-21;2024-04-04;14;Lampe;Maison & Jardin;3;348.0;1044.0;Produit défectueux;Remboursé;Marketplace;UPS;Auvergne-Rhône-Alpes;Grenoble
CMD-10199;RET-20199;2024-09-05;2024-10-04;29;Sac de sport;Sport & Loisirs;2;137.72;275.44;Changement d'avis;Remboursé;Site web;Mondial Relay;Pays de la Loire;Nantes
CMD-10200;RET-20200;2024-09-15;2024-10-02;17;Pantalon;Vêtements;1;267.1;267.1;Changement d'avis;Remboursé;Application mobile;Chronopost;Hauts-de-France;Amiens
CMD-10201;RET-20201;2024-07-02;2024-07-17;15;Coussin;Maison & Jardin;2;74.08;148.16;Commande en double;Remboursé;Marketplace;Colissimo;Auvergne-Rhône-Alpes;Lyon
CMD-10202;RET-20202;2024-06-29;2024-07-06;7;Smartphone;Électronique;3;21.42;64.26;Changement d'avis;Remboursé;Marketplace;UPS;Normandie;Le Havre
CMD-10203;RET-20203;2024-10-08;2024-10-16;8;Sérum visage;Beauté & Santé;1;57.65;57.65;Commande en double;Échangé;Site web;Mondial Relay;Hauts-de-France;Lille
CMD-10204;RET-20204;2025-02-05;2025-02-26;27;Coussin;Maison & Jardin;2;307.93;615.86;Mauvaise taille / couleur;Remboursé;Application mobile;Mondial Relay;Pays de la Loire;Nantes
CMD-10205;RET-20205;2024-05-26;2024-06-16;21;Casque vélo;Sport & Loisirs;2;25.94;51.88;Changement d'avis;En cours de traitement;Site web;UPS;Provence-Alpes-Côte d'Azur;Toulon
CMD-10206;RET-20206;2024-09-23;2024-09-28;5;Plante artificielle;Maison & Jardin;1;266.5;266.5;Livraison endommagée;Remboursé;Marketplace;UPS;Bretagne;Rennes
CMD-10207;RET-20207;2024-03-27;2024-04-14;18;Sac de sport;Sport & Loisirs;3;190.2;570.6;Ne correspond pas à la description;Remboursé;Site web;UPS;Grand Est;Strasbourg
CMD-10208;RET-20208;2024-09-03;2024-09-06;3;Sérum visage;Beauté & Santé;1;101.28;101.28;Produit défectueux;Remboursé;Marketplace;Mondial Relay;Normandie;Le Havre
CMD-10209;RET-20209;2025-02-04;2025-02-22;18;Robe;Vêtements;1;305.62;305.62;Délai de livraison trop long;Remboursé;Téléphone;Colissimo;Provence-Alpes-Côte d'Azur;Nice
CMD-10210;RET-20210;2024-10-29;2024-11-28;30;Chaussures;Vêtements;3;79.53;238.59;Ne correspond pas à la description;Remboursé;Application mobile;DHL;Occitanie;Nîmes
CMD-10211;RET-20211;2024-08-02;2024-08-11;9;Cadre photo;Maison & Jardin;2;168.44;336.88;Livraison endommagée;Remboursé;Site web;Mondial Relay;Bretagne;Brest
CMD-10212;RET-20212;2024-06-19;2024-07-13;24;T-shirt;Vêtements;2;198.13;396.26;Changement d'avis;Remboursé;Site web;Chronopost;Normandie;Le Havre
CMD-10213;RET-20213;2024-09-08;2024-09-27;19;Robe;Vêtements;3;232.57;697.71;Commande en double;Remboursé;Marketplace;UPS;Provence-Alpes-Côte d'Azur;Nice
CMD-10214;RET-20214;2024-10-19;2024-10-25;6;Coussin;Maison & Jardin;1;254.91;254.91;Livraison endommagée;Remboursé;Application mobile;Colissimo;Bretagne;Rennes
CMD-10215;RET-20215;2024-11-21;2024-11-23;2;Smartphone;Électronique;1;150.21;150.21;Changement d'avis;Remboursé;Application mobile;DHL;Occitanie;Toulouse
CMD-10216;RET-20216;2024-03-28;2024-04-17;20;Parfum;Beauté & Santé;3;175.87;527.61;Mauvaise taille / couleur;Remboursé;Application mobile;DHL;Île-de-France;Versailles
CMD-10217;RET-20217;2024-11-27;2024-12-07;10;Montre connectée;Électronique;3;239.17;717.51;Livraison endommagée;Remboursé;Site web;Mondial Relay;Nouvelle-Aquitaine;Bordeaux
CMD-10218;RET-20218;2024-11-22;2024-12-01;9;Tapis;Maison & Jardin;2;36.87;73.74;Mauvaise taille / couleur;Refusé;Site web;Colissimo;Grand Est;Reims
CMD-10219;RET-20219;2025-01-26;2025-02-23;28;Smartphone;Électronique;2;138.95;277.9;Produit défectueux;Remboursé;Site web;UPS;Pays de la Loire;Angers
CMD-10220;RET-20220;2024-10-06;2024-10-27;21;Cadre photo;Maison & Jardin;1;314.23;314.23;Ne correspond pas à la description;En cours de traitement;Marketplace;UPS;Île-de-France;Paris
CMD-10221;RET-20221;2024-07-14;2024-07-16;2;Écouteurs;Électronique;3;201.59;604.77;Livraison endommagée;Remboursé;Téléphone;Mondial Relay;Île-de-France;Paris
CMD-10222;RET-20222;2024-05-10;2024-06-04;25;Tapis de yoga;Sport & Loisirs;2;65.23;130.46;Livraison endommagée;Remboursé;Marketplace;DHL;Occitanie;Nîmes
CMD-10223;RET-20223;2024-09-10;2024-10-05;25;T-shirt;Vêtements;3;263.46;790.38;Produit défectueux;Remboursé;Site web;Mondial Relay;Provence-Alpes-Côte d'Azur;Marseille
CMD-10224;RET-20224;2025-01-06;2025-01-26;20;Résistance élastique;Sport & Loisirs;1;225.6;225.6;Ne correspond pas à la description;Échangé;Site web;Chronopost;Bretagne;Brest
CMD-10225;RET-20225;2025-02-09;2025-02-26;19;Tapis de yoga;Sport & Loisirs;3;110.43;331.29;Produit défectueux;Remboursé;Site web;Chronopost;Occitanie;Nîmes
CMD-10226;RET-20226;2024-09-13;2024-09-24;11;Lampe;Maison & Jardin;1;11.77;11.77;Ne correspond pas à la description;Remboursé;Site web;Chronopost;Hauts-de-France;Amiens
CMD-10227;RET-20227;2024-10-04;2024-10-19;15;Complément alimentaire;Beauté & Santé;3;148.74;446.22;Ne correspond pas à la description;Remboursé;Application mobile;DHL;Île-de-France;Paris
CMD-10228;RET-20228;2024-09-11;2024-09-12;1;Plante artificielle;Maison & Jardin;2;274.92;549.84;Mauvaise taille / couleur;Remboursé;Site web;Chronopost;Pays de la Loire;Nantes
CMD-10229;RET-20229;2024-07-13;2024-07-23;10;Plante artificielle;Maison & Jardin;1;31.51;31.51;Mauvaise taille / couleur;Remboursé;Site web;DHL;Grand Est;Reims
CMD-10230;RET-20230;2024-07-02;2024-07-26;24;Casque vélo;Sport & Loisirs;3;76.49;229.47;Ne correspond pas à la description;Refusé;Site web;Mondial Relay;Auvergne-Rhône-Alpes;Lyon
CMD-10231;RET-20231;2024-09-08;2024-10-04;26;Plante artificielle;Maison & Jardin;2;156.41;312.82;Ne correspond pas à la description;Échangé;Application mobile;UPS;Normandie;Rouen
CMD-10232;RET-20232;2024-08-05;2024-08-11;6;Résistance élastique;Sport & Loisirs;2;259.86;519.72;Commande en double;Remboursé;Site web;UPS;Bretagne;Quimper
CMD-10233;RET-20233;2024-08-31;2024-09-04;4;Sérum visage;Beauté & Santé;3;349.07;1047.21;Commande en double;Remboursé;Marketplace;Chronopost;Nouvelle-Aquitaine;Limoges
CMD-10234;RET-20234;2024-10-08;2024-11-03;26;Lampe;Maison & Jardin;2;238.81;477.62;Ne correspond pas à la description;Remboursé;Site web;UPS;Nouvelle-Aquitaine;Limoges
CMD-10235;RET-20235;2024-09-07;2024-09-10;3;Casque vélo;Sport & Loisirs;2;207.96;415.92;Livraison endommagée;En cours de traitement;Site web;Colissimo;Pays de la Loire;Le Mans
CMD-10236;RET-20236;2024-08-29;2024-09-21;23;Complément alimentaire;Beauté & Santé;3;320.9;962.7;Changement d'avis;Remboursé;Application mobile;Colissimo;Auvergne-Rhône-Alpes;Lyon
CMD-10237;RET-20237;2024-12-11;2025-01-01;21;Résistance élastique;Sport & Loisirs;2;46.02;92.04;Ne correspond pas à la description;Échangé;Application mobile;Mondial Relay;Auvergne-Rhône-Alpes;Grenoble
CMD-10238;RET-20238;2024-06-19;2024-07-04;15;Plante artificielle;Maison & Jardin;2;272.6;545.2;Mauvaise taille / couleur;Remboursé;Site web;Colissimo;Normandie;Le Havre
CMD-10239;RET-20239;2024-07-27;2024-08-10;14;Smartphone;Électronique;3;58.17;174.51;Mauvaise taille / couleur;Remboursé;Application mobile;UPS;Hauts-de-France;Amiens
CMD-10240;RET-20240;2024-04-16;2024-05-01;15;Résistance élastique;Sport & Loisirs;1;112.09;112.09;Livraison endommagée;Échangé;Application mobile;Chronopost;Auvergne-Rhône-Alpes;Lyon
CMD-10241;RET-20241;2024-06-30;2024-07-17;17;Chaussures;Vêtements;1;122.54;122.54;Ne correspond pas à la description;Remboursé;Site web;UPS;Grand Est;Reims
CMD-10242;RET-20242;2024-09-16;2024-09-17;1;Sérum visage;Beauté & Santé;2;211.35;422.7;Changement d'avis;Remboursé;Marketplace;Colissimo;Grand Est;Strasbourg
CMD-10243;RET-20243;2024-12-18;2024-12-22;4;Sérum visage;Beauté & Santé;2;120.83;241.66;Ne correspond pas à la description;En cours de traitement;Application mobile;DHL;Bretagne;Rennes
CMD-10244;RET-20244;2024-12-28;2025-01-10;13;Parfum;Beauté & Santé;3;48.84;146.52;Changement d'avis;En cours de traitement;Marketplace;DHL;Provence-Alpes-Côte d'Azur;Nice
CMD-10245;RET-20245;2025-01-06;2025-01-25;19;Tablette;Électronique;2;50.07;100.14;Produit défectueux;Échangé;Application mobile;UPS;Hauts-de-France;Lille
CMD-10246;RET-20246;2024-12-28;2025-01-02;5;Parfum;Beauté & Santé;2;73.16;146.32;Livraison endommagée;Refusé;Site web;Chronopost;Pays de la Loire;Le Mans
CMD-10247;RET-20247;2024-11-03;2024-11-13;10;Pantalon;Vêtements;2;296.27;592.54;Livraison endommagée;Refusé;Application mobile;Chronopost;Normandie;Rouen
CMD-10248;RET-20248;2024-09-10;2024-09-28;18;Parfum;Beauté & Santé;2;242.8;485.6;Livraison endommagée;Remboursé;Site web;Colissimo;Grand Est;Metz
CMD-10249;RET-20249;2024-06-18;2024-06-28;10;Écouteurs;Électronique;1;192.79;192.79;Mauvaise taille / couleur;En cours de traitement;Application mobile;Mondial Relay;Nouvelle-Aquitaine;Pau
CMD-10250;RET-20250;2024-04-24;2024-05-13;19;Écouteurs;Électronique;3;289.92;869.76;Commande en double;Remboursé;Marketplace;Mondial Relay;Provence-Alpes-Côte d'Azur;Toulon
CMD-10251;RET-20251;2024-06-17;2024-07-01;14;Tablette;Électronique;2;307.44;614.88;Ne correspond pas à la description;En cours de traitement;Site web;Colissimo;Île-de-France;Boulogne-Billancourt
CMD-10252;RET-20252;2024-06-27;2024-07-04;7;Brosse à dents électrique;Beauté & Santé;3;217.49;652.47;Changement d'avis;En cours de traitement;Marketplace;Colissimo;Grand Est;Strasbourg
CMD-10253;RET-20253;2024-12-14;2024-12-26;12;Brosse à dents électrique;Beauté & Santé;3;193.18;579.54;Ne correspond pas à la description;Échangé;Téléphone;Mondial Relay;Provence-Alpes-Côte d'Azur;Toulon
CMD-10254;RET-20254;2025-02-08;2025-02-26;27;Tablette;Électronique;2;322.38;644.76;Produit défectueux;En cours de traitement;Site web;DHL;Hauts-de-France;Valenciennes
CMD-10255;RET-20255;2024-07-02;2024-07-27;25;Sac de sport;Sport & Loisirs;1;206.32;206.32;Mauvaise taille / couleur;Remboursé;Application mobile;Colissimo;Hauts-de-France;Valenciennes
CMD-10256;RET-20256;2024-09-20;2024-10-07;17;Tapis;Maison & Jardin;2;333.09;666.18;Produit défectueux;En cours de traitement;Marketplace;UPS;Provence-Alpes-Côte d'Azur;Toulon
CMD-10257;RET-20257;2025-01-17;2025-02-08;22;Lampe;Maison & Jardin;3;145.22;435.66;Mauvaise taille / couleur;Remboursé;Site web;Mondial Relay;Grand Est;Strasbourg
CMD-10258;RET-20258;2024-12-18;2024-12-23;5;Parfum;Beauté & Santé;2;314.01;628.02;Produit défectueux;En cours de traitement;Application mobile;Colissimo;Île-de-France;Paris
CMD-10259;RET-20259;2024-05-17;2024-06-01;15;Tapis de yoga;Sport & Loisirs;2;78.79;157.58;Ne correspond pas à la description;En cours de traitement;Marketplace;Colissimo;Nouvelle-Aquitaine;Limoges
CMD-10260;RET-20260;2025-01-27;2025-02-08;12;Lampe;Maison & Jardin;2;235.93;471.86;Mauvaise taille / couleur;Remboursé;Application mobile;Chronopost;Nouvelle-Aquitaine;Bordeaux
CMD-10261;RET-20261;2024-10-03;2024-10-24;21;Smartphone;Électronique;1;82.56;82.56;Mauvaise taille / couleur;Remboursé;Site web;Colissimo;Auvergne-Rhône-Alpes;Lyon
CMD-10262;RET-20262;2025-02-17;2025-02-26;11;Chargeur;Électronique;3;54.94;164.82;Mauvaise taille / couleur;Échangé;Site web;DHL;Auvergne-Rhône-Alpes;Lyon
